seriali	SurveyYear	DayofWeek	Age	Sex	Country	BACONANDHAM	BEEFVEALANDDISHES	BEERLAGERCIDERPERRY	BISCUITS	BROWNGRANARYANDWHEATGERMBREAD	BUNSCAKESPASTRIESFRUITPIES	BURGERSANDKEBABS	BUTTER	CHEESE	CHICKENANDTURKEYDISHES	CHIPSFRIEDROASTPOTATOESANDPOTATOPRODUCTS	CHOCOLATECONFECTIONERY	COATEDCHICKEN	COMMERCIALTODDLERSFOODSANDDRINKS	CRISPSANDSAVOURYSNACKS	EGGSANDEGGDISHES	FRUIT	FRUITJUICE	HIGHFIBREBREAKFASTCEREALS	ICECREAM	LAMBANDDISHES	LIVERDISHES	LOWFATSPREAD	MEATPIESANDPASTRIES	NUTSANDSEEDS	OILYFISH	ONEPERCENTMILK	OTHERBREAD	OTHERBREAKFASTCEREALS	OTHERMARGARINEFATSANDOILS	OTHERMEATANDMEATPRODUCTS	OTHERMILKANDCREAM	OTHERPOTATOESPOTATOSALADSDISHES	OTHERWHITEFISHSHELLFISHFISHDISHES	PASTARICEANDOTHERCEREALS	PORKANDDISHES	PUDDINGS	PUFAMARGARINEOILS	REDUCEDFATSPREAD	SALADANDOTHERRAWVEGETABLES	SAUSAGES	SEMISKIMMEDMILK	SKIMMEDMILK	SMOOTHIES100FRUITANDORJUICE	SOFTDRINKSLOWCALORIE	SOFTDRINKSNOTLOWCALORIE	SPIRITSANDLIQUEURS	SUGARCONFECTIONERY	SUGARSPRESERVESANDSWEETSPREADS	TEACOFFEEANDWATER	VEGETABLESNOTRAW	WHITEBREAD	WHITEFISHCOATEDORFRIED	WHOLEMEALBREAD	WHOLEMILK	WINE	YOGURTFROMAGEFRAISANDDAIRYDESSERTS	DRYWEIGHTBEVERAGES	CHEDDARCHEESE	COTTAGECHEESE	LOWFATSPREADNOTPOLYUNSATURATED	OTHERCHEESE	POLYUNSATURATEDLOWFATSPREAD	REDUCEDFATSPREADNOTPOLYUNSATURATED	REDUCEDFATSPREADPOLYUNSATURATED	SAVOURYSAUCESPICKLESGRAVIESCONDIMENTS	SOUPHOMEMADEANDRETAIL	SpecialDiet	Supps	UsualFoodQuantity	LessFoodReason	MoreFoodReason	UsualDrinkQuantity	LessDrinkReason	diarymth	MoreDrinkReason
900103042	9	Saturday	13	2	England	0	0	0	0	0	0	0	0	0	0	0	0	50	0	25	0	70	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	300	0	0	0	0	0	0	5	2000	153.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103042	9	Sunday	13	2	England	0	0	0	0	0	94.31443125	0	0	30	0	75	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.4	80	180	0	0	26	0	300	0	0	0	300	0	0	22	1350	142.5	67.5	0	0	600	0	0	54	30	0	0	0	0	0	0	8.02	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103042	9	Monday	13	2	England	50	0	0	68.16975	0	0	0	9	10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.34	0	0	101.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	310.7	65.6	0	0	600	0	0	0	10	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103072	9	Monday	16	2	England	0	0	0	26	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	57.7	0	0	0	0	0	0	0	0	36	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	400	0	10	0	996	275	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103072	9	Tuesday	16	2	England	0	84	0	0	0	70	0	0	0	0	165	0	0	0	32.5	0	0	0	0	0	0	0	0	169.3	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	250	0	2	0	743	115	120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103072	9	Wednesday	16	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	100	0	329.5	0	0	0	0	0	0	30	0	0	0	200	0	4	0	1810	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	More Than Usual	 	1	Change of routine
900103072	9	Thursday	16	2	England	0	0	0	75	0	0	100	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	250	0	0	0	1110	160	36.3	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103092	9	Tuesday	1	2	England	0	382.2726027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	9.375	0	0	0	0	0	0	0	0	0	16	0	0	0	45	0	0	0	0	0	0	0	0	262.35625	0	0	200	0	0	20	0	100	70	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103092	9	Wednesday	1	2	England	0	273.9726027	0	0	0	0	0	0	0	36.1	0	21	0	0	16	0	195	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	360.125	0	0	0	0	0	0	0	476.5	103.2	0	0	0	0	0	80	0	0	0	0	0	0	0	0	60	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103092	9	Thursday	1	2	England	87.62	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	201.5	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	250	0	0	0	0	0	0	199.5	0	0	650	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103092	9	Friday	1	2	England	0	0	0	0	0	0	0	0	0	0	63.8	0	35.2	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	96.05	0	0	0	297	0	0	0	453	42.5	0	50	0	0	0	80	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103122	9	Sunday	7	2	England	0	0	0	0	0	0	0	5	0	0	0	14.3	0	0	0	228.02	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	191.0191839	0	0	11	0	0	0	0	0	0	0	0	0	0	0	900	14.4	0	88.6	28.5	0	0	0	0	0	0	0	0	0	0	0	14.2	0	No	No	More Than Usual	 	Other - Specify	Usual Amount	 	1	 
900103122	9	Monday	7	2	England	0	0	0	61	0	57.9793341	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	76	0	87.5	0	0	18	43	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	30	181.8181818	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103122	9	Tuesday	7	2	England	20	0	0	20	0	60	0	10	29.7	105.42	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	48.9	35	0	0	0	4.5	0	0	0	159	0	0	0	0	8	300	31.5	0	0	0	0	0	135	0	29.7	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103122	9	Wednesday	7	2	England	0	0	0	52	34.9	0	0	11.7	35	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	300	0	0	0	0	300	57	0	0	0	0	0	260	0	35	0	0	0	0	0	0	4	250	No	No	Usual Amount	 	 	Less Than Usual	Don't know	1	 
900103142	9	Monday	5	1	England	0	0	0	0	0	49	90	0	0	0	45	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	72	0	0	0	0	0	254.99	0	0	0	200	0	30.15	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103142	9	Tuesday	5	1	England	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	91	0	0	0	112	0	0	0	0	74.7	0	0	25	0	0	0	0	0	113.5	0	0	0	0	0	0	91	0	0	50	122.5	0	0	0	200	160	21	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103142	9	Wednesday	5	1	England	0	60.23529412	0	29	32.4	49	0	0	0	0	150	0	0	0	0	90	24	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6	43	0	0	7	80	0	0	0	0	0	115	0	0	0	100	99	0	0	0	0	0	0	0	0	0	0	0	0	7	0	66	0	No	No	Usual Amount	 	 	Usual Amount	 	2	 
900103142	9	Thursday	5	1	England	22.5	0	0	0	32.4	0	0	0	0	0	33.8	0	0	0	0	228	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50415638	0	0	0	0	0	8.285833726	0	111.8	0	0	0	0	230	0	25	0	200	40.5	0	0	0	0	0	40	0	0	0	0	0	0	8.285833726	0	8.010009898	0	No	No	Usual Amount	 	 	Usual Amount	 	2	 
900103152	9	Monday	16	2	England	0	0	0	48	0	0	0	0	0	65.01	212.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	33.67	0	0	0	0	0	0	0	0	0	33.67	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103152	9	Tuesday	16	2	England	0	0	0	0	0	0	0	0	10	65.01	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	180	0	0	0	0	0	7.5	0	0	0	0	0	0	567.9144	0	0	0	200	0	0	0	0	0	0	0	23.4	10	0	0	0	0	7.5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103152	9	Wednesday	16	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865.795	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103152	9	Thursday	16	2	England	0	0	0	48	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.01	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103201	9	Sunday	41	2	England	0	0	0	0	0	0	0	28	0	773.249619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1135.8288	500	92	0	20	552	0	65.6	0	0	0	1200	0	2	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103201	9	Monday	41	2	England	46	0	0	0	0	0	0	14	0	210	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	57.6	0	30.5	0	0	0	0	36.4	0	0	0	0	0	250	46	0	30	828	240	80	0	0	0	900	0	2	0	0	0	0	0	0	0	159	0	No	No	Less Than Usual	Too busy	 	Usual Amount	 	1	 
900103201	9	Tuesday	41	2	England	75	354.5	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	164	0	0	0	0	567.9144	0	0	0	40	920	44	80	0	0	0	1200	0	3	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103201	9	Wednesday	41	2	England	0	0	0	132	0	0	0	28.83422632	0	395.0617284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	309.3904846	0	0	0	0	0	0	0	0	0	0	0	1385.8288	750	184	0	30	690	210	80	0	0	45.76400919	0	0	2	0	0	0	0	0	0	0	.011279861	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103202	9	Sunday	3	2	England	0	0	0	38.2	0	0	0	9	0	122.6403482	0	0	0	0	0	0	260	0	212	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1150.066	0	0	0	0	0	115.2	32.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103202	9	Monday	3	2	England	0	0	0	0	0	0	0	0	0	52.5	0	0	0	0	0	0	340	0	212	0	0	0	0	0	0	0	0	0	0	0	0	250	86.4	0	36	0	0	0	0	0	0	0	0	0	340.86	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.05	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103202	9	Tuesday	3	2	England	0	319.05	0	0	0	0	0	0	0	0	0	9	0	0	0	0	340	0	212	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	900.06	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103202	9	Wednesday	3	2	England	0	0	0	0	0	0	0	9.417053656	0	246.9135802	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	500	154.691434	0	200	0	0	0	0	0	0	0	0	0	900.06	0	0	0	0	0	0	32.8	0	0	22.88144128	0	184	0	0	0	0	0	0	0	0	.010071057	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
900103261	9	Tuesday	80	2	England	42.25352113	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	150	0	0	0	0	0	46	352	0	15	0	0	0	0	0	0	0	0	0	0	284	0	0	20	1068	67.75	0	0	88	325.8	0	0	3	0	0	0	0	0	0	0	3	170.4545455	No	Yes	Usual Amount	 	 	Usual Amount	 	1	 
900103261	9	Wednesday	80	2	England	0	90	0	0	0	0	0	0	0	0	50	10	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	15	0	0	0	0	0	0	0	0	0	0	394	23	0	20	800	130	0	0	0	343	0	0	3.5	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	More Than Usual	 	2	On a special day
900103261	9	Thursday	80	2	England	0	0	0	19.3	0	0	0	29	0	0	0	0	0	0	0	0	323	0	0	0	98	75	0	0	0	0	0	0	0	0	0	0	180	0	15	0	166.7	0	0	0	0	0	0	0	250	0	0	0	5	391	60	0	0	74.8	343	0	0	1.5	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	2	 
900103261	9	Friday	80	2	England	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	0	292	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	180	0	15	98	166.7	0	0	0	0	0	0	0	0	0	0	0	10	191	60	0	0	0	343	0	0	1	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	2	 
900104061	9	Sunday	41	2	England	0	0	0	60	0	60	0	0	70	0	0	0	0	0	0	180.02	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.55	0	0	135.8414	0	0	0	0	660	0	0	0	44	2300	0	0	0	0	0	0	0	0	50	0	0	20	0	0	0	0	0	Yes	No	Less Than Usual	Not hungry/thirsty	 	Usual Amount	 	5	 
900104061	9	Monday	41	2	England	0	0	0	30	0	0	0	10	80	0	0	20	0	0	0	150	110.5	0	0	0	109	0	0	0	0	90	0	0	0	0	0	0	80	0	0	0	0	0	0	115.8414	0	0	0	0	660	0	0	0	0	2338	350.8	0	0	0	0	0	0	0	30	0	0	50	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
900104061	9	Tuesday	41	2	England	25	0	0	30	0	17.5	0	0	120	0	0	10	0	0	0	134	114.5	0	0	0	0	0	0	0	0	104.12	0	0	0	0	0	9.9	0	0	138.7	0	0	0	0	115.8414	0	0	0	0	660	0	0	0	0	2508	275.7	0	0	0	0	0	0	0	20	0	0	100	0	0	0	33.04	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
900104061	9	Wednesday	41	2	England	0	0	0	30	0	0	0	5	70.25	323.6	0	0	0	0	0	330	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.44	0	0	0	0	132	0	0	0	0	330	0	0	0	0	2742	0	0	0	0	0	0	0	0	30	0	0	40.25	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
900104062	9	Sunday	4	2	England	0	0	0	15.4	0	56	0	0	22.5	0	26.4	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	272.5	0	7.5	12	53	0	0	0	0	0	0	31.7	36	200	0	70	0	0	0	0	125	0	22.5	0	0	0	0	7.5	0	12	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900104062	9	Monday	4	2	England	0	0	0	14.2	0	0	0	7.5	72.5	0	0	0	0	0	0	0	67	0	32.7	0	13.61	0	0	0	0	0	0	0	0	0	0	0	80	0	136	0	0	0	7.5	0	0	153.4	0	0	100	0	0	45	0	260	166.4	40	0	0	72.594	0	0	0	72.5	0	0	0	0	7.5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900104062	9	Tuesday	4	2	England	0	0	0	10.48	0	35	0	0	30	0	0	0	0	0	0	0	210	0	32.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	43	0	0	0	250	0	0	6.4	0	0	102.9	46	0	0	72.594	0	140	0	30	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900104062	9	Wednesday	4	2	England	0	0	0	7	0	0	0	0	30	92.11	0	0	0	0	0	0	139.8	50	32.7	0	0	0	0	45	0	0	0	0	0	0	0	0	144	0	210.44	0	0	0	0	0	0	189	0	0	0	0	0	18	0	50	84	64	0	0	72.594	0	238	0	30	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900104102	9	Wednesday	8	1	England	0	0	0	66.99	120	66	0	0	65	0	0	0	0	0	0	0	20	0	40	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	222.8	0	0	0	0	0	0	0	1150	0	0	0	0	0	0	0	0	45	0	10	20	0	0	0	0	0	No	Yes	Usual Amount	 	 	More Than Usual	 	5	Busy/active/exercising
900104102	9	Thursday	8	1	England	0	0	0	42	80	132	0	0	0	37.5	120	0	0	0	0	0	8	0	40	72	0	0	10	114.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.8	0	0	0	0	0	0	0	1000	214.5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	No	Yes	More Than Usual	 	Very hungry/thirsty	Usual Amount	 	5	 
900104102	9	Friday	8	1	England	0	0	0	0	0	53	0	0	26	0	88	0	0	0	65	0	8	0	40	72	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5	222.8	0	0	275	0	0	0	0	637.5	3	55	0	0	0	0	0	0	26	0	0	0	0	0	0	18	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900104102	9	Saturday	8	1	England	0	0	0	24.99	0	130	0	0	0	0	94.1	0	94.1	0	30	0	0	275	40	72	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	222.8	0	0	275	0	0	0	0	275	74.4	55	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900104111	9	Friday	83	2	England	0	0	0	29.6	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	330	0	0	0	550	0	0	400	80	0	0	120	30	0	0	0	0	0	0	0	16	400	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104111	9	Saturday	83	2	England	0	400	0	29.6	0	0	0	0	0	0	0	0	0	0	0	150	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	680	0	0	0	350	200	0	0	0	0	0	100	30	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104111	9	Sunday	83	2	England	0	400	0	29.6	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	680	0	0	0	350	0	0	0	80	0	0	100	30	0	0	0	0	0	0	0	0	400	No	Data missing	 	 	 	 	 	5	 
900104171	9	Thursday	84	1	England	0	0	283.5	0	0	45	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	60	16	0	0	0	30	0	0	0	0	0	410	0	0	0	0	0	0	243.5	0	0	0	0	0	0	30	1360	0	18.63	0	0	0	0	0	0	0	0	0	0	0	0	0	.02	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104171	9	Friday	84	1	England	0	0	283.5	0	0	90	0	0	0	0	165	0	0	0	0	0	152	0	0	0	0	0	0	0	16	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	263.5	0	0	0	0	0	0	35	1500	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	31.01	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104171	9	Saturday	84	1	England	25	0	0	0	0	70	0	36	0	0	36.2	0	0	0	0	62	100	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	310.625	0	0	0	297	0	0	42	1840	80	110.6	0	0	0	0	0	0	0	0	0	0	0	0	0	.02	220	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104191	9	Sunday	42	2	England	0	0	2044	0	0	0	383	20	0	65	114	0	0	0	0	0	136.25	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.5	0	0	27	0	895	403	25	0	0	1391	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	No	Yes	More Than Usual	 	Weekend day	More Than Usual	 	5	Weekend day
900104191	9	Monday	42	2	England	60	0	0	0	0	0	0	20	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.5	0	27	0	1650	0	0	0	0	891	1171.46	187	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	No	Yes	More Than Usual	 	Change of routine	More Than Usual	 	5	Very hungry/thirsty
900104191	9	Tuesday	42	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.5	0	0	0	0	0	0	0	0	134.5	0	0	0	0	0	0	200	100	0	0	0	0	0	22.5	0	0	189	0	660	0	0	0	0	2829	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900104191	9	Wednesday	42	2	England	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	72.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	22.5	102	0	135	0	990	0	0	0	0	2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900104282	9	Thursday	7	1	England	0	0	0	42	0	0	0	0	0	0	73	40	0	0	0	0	341.25	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	56	186	0	0	0	0	0	0	38.22	0	0	0	0	0	0	0	899.99	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104282	9	Friday	7	1	England	0	0	0	0	0	0	0	0	0	65	248.2	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	10.7	0	0	0	0	0	0	0	0	0	0	0	0	19.474	0	0	0	0	0	0	0	566.66	71.3	0	49	0	0	0	100	0	0	0	0	0	0	0	0	18	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104282	9	Saturday	7	1	England	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	165	0	0	84	0	0	5	0	0	0	0	0	12	0	0	0	160	75	0	0	0	0	0	0	0	21.84	0	0	0	0	0	0	0	300	67	32.8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900104282	9	Sunday	7	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	216	0	0	0	0	0	0	0	0	0	0	0	24.5	0	0	0	80	0	0	120	0	0	0	0	0	44.59	0	0	0	0	0	0	0	500	27.4	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900105011	9	Sunday	67	1	England	0	0	1417.5	0	0	0	0	32	0	0	155.92	0	0	0	0	0	140	0	44	0	150	0	0	0	50	120	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	5	1265	260	172.52	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900105011	9	Monday	67	1	England	0	340	568	0	0	0	0	20	90	0	61	0	0	0	0	0	170	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	90.5	0	77	294	0	0	0	0	0	5	919	0	168.2	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900105011	9	Tuesday	67	1	England	0	0	284	0	0	0	0	48	120	0	0	0	0	0	0	0	170	0	44	0	138	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	5	1162	145	100	0	73.8	0	0	0	2	120	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900105011	9	Wednesday	67	1	England	0	0	1702	0	0	0	0	18	0	0	100	0	0	0	0	0	100	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.52	0	0	0	0	0	5	1209	60	77.8	180	0	0	0	0	0	0	0	0	0	0	0	0	5	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900105021	9	Sunday	29	1	England	82.97	0	0	118.88	0	54	0	0	0	0	160	0	0	0	28.8	62.97	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	471	0	0	0	40	0	0	10	68	0	20	0	0	0	926	0	0	10	240	0	148	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900105021	9	Monday	29	1	England	0	0	0	261.37	0	108	0	0	0	0	150	0	268	0	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	40	0	0	0	908.3	0	0	20	551.7	415	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900105021	9	Tuesday	29	1	England	0	0	0	0	0	0	0	0	0	105	0	141	0	0	43.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	14	0	0	20	0	0	0	680.5	0	0	10	359.5	210	65.6	0	0	0	0	0	0	0	0	0	0	0	0	14	59.4	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
